Appliances,T_out,RH_out,Windspeed,T1,RH_1,T2,RH_2,hour,day_of_week,month,is_weekend
50,0.55,88.5,1.0,20.89,35.6633333333333,17.6,39.363333333333294,2,6,3,1
60,0.533333333333333,88.6666666666667,1.0,20.89,35.59,17.5666666666667,39.53,2,6,3,1
50,0.5166666666666672,88.8333333333333,1.0,20.8566666666667,35.56,17.5,39.59,2,6,3,1
60,0.5,89.0,1.0,20.79,35.5,17.4633333333333,39.7,3,6,3,1
60,0.316666666666667,89.5,1.16666666666667,20.79,35.5,17.39,39.7,3,6,3,1
50,0.133333333333333,90.0,1.33333333333333,20.79,35.5,17.29,39.7,3,6,3,1
60,-0.05,90.5,1.5,20.73,35.5,17.29,39.76,3,6,3,1
50,-0.233333333333333,91.0,1.66666666666667,20.7,35.4666666666667,17.2,39.7,3,6,3,1
50,-0.416666666666667,91.5,1.8333333333333297,20.7,35.4,17.2,39.76,3,6,3,1
50,-0.6,92.0,2.0,20.6666666666667,35.3633333333333,17.1,39.79,4,6,3,1
40,-0.733333333333333,92.1666666666667,1.8333333333333297,20.6,35.29,17.1,39.79,4,6,3,1
40,-0.866666666666667,92.3333333333333,1.66666666666667,20.6,35.29,17.1,39.79,4,6,3,1
50,-1.0,92.5,1.5,20.533333333333296,35.29,17.0333333333333,39.79,4,6,3,1
30,-1.13333333333333,92.6666666666667,1.33333333333333,20.5,35.29,16.9633333333333,39.79,4,6,3,1
50,-1.26666666666667,92.8333333333333,1.16666666666667,20.5,35.29,16.89,39.79,4,6,3,1
60,-1.4,93.0,1.0,20.463333333333296,35.2,16.84,39.79,5,6,3,1
40,-1.26666666666667,93.0,1.33333333333333,20.39,35.2,16.79,39.79,5,6,3,1
60,-1.13333333333333,93.0,1.66666666666667,20.39,35.2,16.79,39.863333333333294,5,6,3,1
60,-1.0,93.0,2.0,20.39,35.2,16.76,39.9,5,6,3,1
50,-0.866666666666667,93.0,2.3333333333333295,20.29,35.1633333333333,16.7,39.9666666666667,5,6,3,1
70,-0.733333333333333,93.0,2.66666666666667,20.29,35.1633333333333,16.7,40.0,5,6,3,1
50,-0.6,93.0,3.0,20.29,35.1633333333333,16.6333333333333,40.0,6,6,3,1
50,-0.683333333333333,93.1666666666667,2.8333333333333295,20.29,35.09,16.6,40.03,6,6,3,1
50,-0.766666666666667,93.3333333333333,2.66666666666667,20.23,35.03,16.6,40.09,6,6,3,1
50,-0.85,93.5,2.5,20.2,35.0,16.5,40.1266666666667,6,6,3,1
30,-0.933333333333333,93.6666666666667,2.3333333333333295,20.2,35.0,16.5,40.1266666666667,6,6,3,1
40,-1.01666666666667,93.8333333333333,2.16666666666667,20.1,35.03,16.5,40.09,6,6,3,1
40,-1.1,94.0,2.0,20.1,35.09,16.5,40.1633333333333,7,6,3,1
40,-1.01666666666667,94.0,2.3333333333333295,20.1,35.09,16.4633333333333,40.1633333333333,7,6,3,1
60,-0.933333333333333,94.0,2.66666666666667,20.1,35.09,16.39,40.09,7,6,3,1
70,-0.85,94.0,3.0,20.0,35.0,16.39,40.03,7,6,3,1
60,-0.766666666666667,94.0,3.3333333333333295,20.0,35.0,16.39,40.1633333333333,7,6,3,1
60,-0.683333333333333,94.0,3.6666666666666705,20.0,35.03,16.39,40.23,7,6,3,1
60,-0.6,94.0,4.0,20.0,35.09,16.445,40.2675,8,6,3,1
70,-0.46666666666666706,93.3333333333333,4.0,19.963333333333296,35.1266666666667,16.4633333333333,40.1266666666667,8,6,3,1
70,-0.333333333333333,92.6666666666667,4.0,19.89,35.2,16.5,40.09,8,6,3,1
70,-0.2,92.0,4.0,19.89,35.2,16.5666666666667,40.09,8,6,3,1
70,-0.0666666666666667,91.3333333333333,4.0,19.89,35.26,16.6333333333333,40.23,8,6,3,1
50,0.0666666666666668,90.6666666666667,4.0,19.89,35.4,16.7,40.23,8,6,3,1
60,0.2,90.0,4.0,19.89,35.4666666666667,16.79,39.9666666666667,9,6,3,1
60,0.566666666666667,88.5,4.3333333333333295,19.89,35.6933333333333,16.9966666666667,39.8266666666667,9,6,3,1
30,0.933333333333333,87.0,4.66666666666667,19.89,36.125,17.3933333333333,39.2333333333333,9,6,3,1
60,1.3,85.5,5.0,19.89,36.33333333333329,17.7933333333333,38.6333333333333,9,6,3,1
100,1.66666666666667,84.0,5.3333333333333295,19.89,36.43,18.3,38.1,9,6,3,1
120,2.03333333333333,82.5,5.66666666666667,19.89,36.363333333333294,18.6333333333333,37.69333333333329,9,6,3,1
100,2.4,81.0,6.0,20.033333333333296,38.2666666666667,19.066666666666695,37.1,10,6,3,1
90,2.7666666666666706,78.8333333333333,6.16666666666667,20.1,38.86,19.3266666666667,36.9,10,6,3,1
100,3.13333333333333,76.6666666666667,6.3333333333333295,20.1,38.16,19.663333333333295,36.6633333333333,10,6,3,1
130,3.5,74.5,6.5,20.1,37.8266666666667,19.93,36.59,10,6,3,1
130,3.86666666666667,72.3333333333333,6.66666666666667,20.1,37.66,20.23,36.223333333333294,10,6,3,1
130,4.23333333333333,70.1666666666667,6.8333333333333295,20.1666666666667,37.4,20.3566666666667,35.89,10,6,3,1
130,4.6,68.0,7.0,20.2,37.1566666666667,20.6,35.5266666666667,11,6,3,1
140,4.9,67.6666666666667,6.8333333333333295,20.2,37.09666666666671,20.6975,35.245,11,6,3,1
110,5.2,67.3333333333333,6.66666666666667,20.29,37.1,20.79,34.86,11,6,3,1
60,5.5,67.0,6.5,20.29,36.9,20.79,34.79,11,6,3,1
60,5.8,66.6666666666667,6.3333333333333295,20.29,36.8266666666667,20.79,34.79,11,6,3,1
50,6.1,66.3333333333333,6.16666666666667,20.3566666666667,37.1,20.79,34.7233333333333,11,6,3,1
60,6.4,66.0,6.0,20.39,36.7966666666667,20.73,34.53,12,6,3,1
70,6.65,65.5,6.0,20.463333333333296,36.53,20.7,34.4,12,6,3,1
70,6.9,65.0,6.0,20.533333333333296,36.26,20.7,34.3266666666667,12,6,3,1
70,7.15,64.5,6.0,20.625,36.095,20.7,34.2,12,6,3,1
60,7.4,64.0,6.0,20.7,35.9333333333333,20.7,34.1266666666667,12,6,3,1
60,7.65,63.5,6.0,20.79,35.76,20.7,34.0,12,6,3,1
60,7.9,63.0,6.0,20.8566666666667,35.7,20.6333333333333,33.9333333333333,13,6,3,1
60,8.05,62.33333333333329,6.0,20.96,35.59,20.6,33.9,13,6,3,1
60,8.199999999999998,61.66666666666671,6.0,21.1,35.53,20.6,33.9666666666667,13,6,3,1
70,8.349999999999998,61.0,6.0,21.2,35.3633333333333,20.566666666666695,33.9333333333333,13,6,3,1
70,8.5,60.33333333333329,6.0,21.26,35.29,20.5,34.0,13,6,3,1
70,8.65,59.66666666666671,6.0,21.323333333333295,35.2,20.5,34.09,13,6,3,1
40,8.8,59.0,6.0,21.39,35.0666666666667,20.5,34.1633333333333,14,6,3,1
40,8.88333333333333,58.5,6.16666666666667,21.533333333333296,34.9666666666667,20.5,34.2,14,6,3,1
50,8.96666666666667,58.0,6.3333333333333295,21.6,34.8266666666667,20.5,34.2,14,6,3,1
40,9.05,57.5,6.5,21.7,34.79,20.5,34.245,14,6,3,1
70,9.133333333333328,57.0,6.66666666666667,21.7,34.73,20.5,34.26,14,6,3,1
70,9.21666666666667,56.5,6.8333333333333295,21.823333333333295,34.59,20.5,34.2,14,6,3,1
70,9.3,56.0,7.0,21.89,34.53,20.566666666666695,34.29,15,6,3,1
60,9.35,56.0,7.0,22.0,34.4,20.566666666666695,34.23,15,6,3,1
70,9.4,56.0,7.0,22.0,34.3266666666667,20.6,34.2,15,6,3,1
60,9.45,56.0,7.0,22.1,34.29,20.6,34.2,15,6,3,1
70,9.5,56.0,7.0,22.1,34.23,20.6,34.09,15,6,3,1
50,9.55,56.0,7.0,22.2,34.09,20.6,34.09,15,6,3,1
70,9.6,56.0,7.0,22.2,34.09,20.6,34.09,16,6,3,1
70,9.6,56.16666666666671,6.8333333333333295,22.2,34.03,20.533333333333296,34.09,16,6,3,1
70,9.6,56.33333333333329,6.66666666666667,22.2,34.0,20.6,34.09,16,6,3,1
70,9.6,56.5,6.5,22.26,34.0,20.6,34.09,16,6,3,1
40,9.6,56.66666666666671,6.3333333333333295,22.29,33.9666666666667,20.566666666666695,34.1266666666667,16,6,3,1
40,9.6,56.83333333333329,6.16666666666667,22.29,33.9,20.5,34.26,16,6,3,1
40,9.6,57.0,6.0,22.29,33.8633333333333,20.5,34.4,17,6,3,1
40,9.46666666666667,57.16666666666671,6.0,22.29,33.79,20.5,34.4,17,6,3,1
70,9.33333333333333,57.33333333333329,6.0,22.26,33.76,20.5,34.29,17,6,3,1
70,9.2,57.5,6.0,22.2,33.7,20.6933333333333,34.03,17,6,3,1
80,9.06666666666667,57.66666666666671,6.0,22.2,33.6633333333333,21.495,32.7,17,6,3,1
90,8.93333333333333,57.83333333333329,6.0,22.1333333333333,33.7233333333333,21.156666666666695,32.9966666666667,17,6,3,1
80,8.8,58.0,6.0,22.2,34.3666666666667,20.7633333333333,34.1966666666667,18,6,3,1
90,8.43333333333333,60.0,5.5,22.2,35.1666666666667,20.5,35.2333333333333,18,6,3,1
100,8.06666666666667,62.0,5.0,22.29,36.5666666666667,20.4266666666667,36.2333333333333,18,6,3,1
100,7.7,64.0,4.5,22.3566666666667,37.16,20.3566666666667,37.293333333333294,18,6,3,1
130,7.3333333333333295,66.0,4.0,22.4266666666667,37.9,20.29,38.16666666666671,18,6,3,1
140,6.96666666666667,68.0,3.5,22.4266666666667,37.0266666666667,20.26,37.8,18,6,3,1
140,6.6,70.0,3.0,22.29,36.223333333333294,20.1333333333333,37.4,19,6,3,1
130,6.46666666666667,70.8333333333333,3.16666666666667,22.2675,36.0975,20.0,37.29,19,6,3,1
120,6.3333333333333295,71.6666666666667,3.3333333333333295,22.2,35.8266666666667,19.9266666666667,37.363333333333294,19,6,3,1
110,6.2,72.5,3.5,22.1666666666667,35.6633333333333,19.79,37.29,19,6,3,1
80,6.06666666666667,73.3333333333333,3.6666666666666705,22.1,35.53,19.73,37.29,19,6,3,1
90,5.93333333333333,74.1666666666667,3.8333333333333295,22.066666666666695,35.3633333333333,19.6666666666667,37.29,19,6,3,1
100,5.8,75.0,4.0,22.0,35.29,19.6,37.29,20,6,3,1
120,5.68333333333333,75.1666666666667,4.0,22.0,35.3266666666667,19.5,37.433333333333294,20,6,3,1
130,5.56666666666667,75.3333333333333,4.0,21.9266666666667,35.4666666666667,19.4266666666667,37.36,20,6,3,1
120,5.45,75.5,4.0,21.89,35.4666666666667,19.39,37.3266666666667,20,6,3,1
120,5.3333333333333295,75.6666666666667,4.0,21.89,35.4,19.323333333333295,37.4666666666667,20,6,3,1
110,5.21666666666667,75.8333333333333,4.0,21.79,35.26,19.29,37.5,20,6,3,1
100,5.1,76.0,4.0,21.79,35.2,19.2,37.5,21,6,3,1
70,5.05,76.3333333333333,4.0,21.76,35.2,19.1333333333333,37.5,21,6,3,1
80,5.0,76.6666666666667,4.0,21.7,35.2,19.066666666666695,37.5,21,6,3,1
90,4.95,77.0,4.0,21.7,35.23,19.0,37.56,21,6,3,1
80,4.9,77.3333333333333,4.0,21.7,35.29,19.0,37.59,21,6,3,1
70,4.85,77.6666666666667,4.0,21.6,35.2,18.9266666666667,37.6633333333333,21,6,3,1
60,4.8,78.0,4.0,21.6,35.2,18.8566666666667,37.79,22,6,3,1
50,4.68333333333333,78.3333333333333,4.0,21.6,35.3266666666667,18.79,37.93,22,6,3,1
30,4.56666666666667,78.6666666666667,4.0,21.55,35.4,18.76,38.03,22,6,3,1
40,4.45,79.0,4.0,21.533333333333296,35.3266666666667,18.7,38.1633333333333,22,6,3,1
70,4.3333333333333295,79.3333333333333,4.0,21.5,35.26,18.6666666666667,38.1633333333333,22,6,3,1
50,4.21666666666667,79.6666666666667,4.0,21.5,35.26,18.6,38.1633333333333,22,6,3,1
50,4.1,80.0,4.0,21.39,35.3266666666667,18.566666666666695,38.29,23,6,3,1
50,3.9,81.0,3.8333333333333295,21.39,35.3266666666667,18.5,38.363333333333294,23,6,3,1
40,3.7,82.0,3.6666666666666705,21.3566666666667,35.3633333333333,18.463333333333296,38.363333333333294,23,6,3,1
50,3.5,83.0,3.5,21.29,35.3633333333333,18.39,38.29,23,6,3,1
50,3.3,84.0,3.3333333333333295,21.29,35.29,18.3566666666667,38.3266666666667,23,6,3,1
50,3.1,85.0,3.16666666666667,21.23,35.3633333333333,18.29,38.4,23,6,3,1
50,2.9,86.0,3.0,21.23,35.5,18.245,38.7,0,0,3,0
50,2.7,86.5,2.66666666666667,21.23,35.4333333333333,18.2,38.8266666666667,0,0,3,0
30,2.5,87.0,2.3333333333333295,21.2,35.4,18.1333333333333,38.9666666666667,0,0,3,0
20,2.3,87.5,2.0,21.1333333333333,35.4666666666667,18.1,39.0,0,0,3,0
30,2.1,88.0,1.66666666666667,21.1,35.4,18.033333333333296,39.0,0,0,3,0
40,1.9,88.5,1.33333333333333,21.1,35.4,17.9633333333333,39.03,0,0,3,0
50,1.7,89.0,1.0,21.066666666666695,35.3633333333333,17.89,39.09,1,0,3,0
50,1.71666666666667,88.8333333333333,1.33333333333333,21.0,35.29,17.8566666666667,39.1633333333333,1,0,3,0
50,1.73333333333333,88.6666666666667,1.66666666666667,21.0,35.29,17.79,39.09,1,0,3,0
60,1.75,88.5,2.0,20.9266666666667,35.3633333333333,17.76,39.09,1,0,3,0
40,1.76666666666667,88.3333333333333,2.3333333333333295,20.89,35.4,17.76,39.1633333333333,1,0,3,0
40,1.78333333333333,88.1666666666667,2.66666666666667,20.8566666666667,35.3633333333333,17.7,39.2,1,0,3,0
50,1.8,88.0,3.0,20.79,35.29,17.6333333333333,39.2,2,0,3,0
50,1.66666666666667,88.1666666666667,3.0,20.79,35.4,17.6,39.23,2,0,3,0
60,1.53333333333333,88.3333333333333,3.0,20.79,35.4,17.6,39.29,2,0,3,0
40,1.4,88.5,3.0,20.7,35.4,17.5,39.29,2,0,3,0
50,1.26666666666667,88.6666666666667,3.0,20.7,35.4,17.4266666666667,39.29,2,0,3,0
30,1.13333333333333,88.8333333333333,3.0,20.7,35.4,17.39,39.433333333333294,2,0,3,0
20,1.0,89.0,3.0,20.7,35.4,17.39,39.5,3,0,3,0
30,0.883333333333333,89.0,3.0,20.6666666666667,35.26,17.34,39.5,3,0,3,0
40,0.766666666666667,89.0,3.0,20.6,35.2,17.29,39.59,3,0,3,0
50,0.65,89.0,3.0,20.6,35.2,17.29,39.6633333333333,3,0,3,0
50,0.533333333333333,89.0,3.0,20.6,35.2,17.2,39.7,3,0,3,0
50,0.416666666666667,89.0,3.0,20.5,35.2,17.2,39.7,3,0,3,0
60,0.3,89.0,3.0,20.5,35.2,17.1333333333333,39.73,4,0,3,0
50,0.233333333333333,89.3333333333333,3.0,20.5,35.2,17.1333333333333,39.79,4,0,3,0
50,0.166666666666667,89.6666666666667,3.0,20.5,35.2,17.0666666666667,39.76,4,0,3,0
50,0.1,90.0,3.0,20.463333333333296,35.1633333333333,17.0,39.76,4,0,3,0
40,0.0333333333333333,90.3333333333333,3.0,20.39,35.09,17.0,39.8266666666667,4,0,3,0
50,-0.0333333333333334,90.6666666666667,3.0,20.39,35.09,17.0,39.8266666666667,4,0,3,0
50,-0.1,91.0,3.0,20.39,35.09,16.89,39.9,5,0,3,0
40,-0.0833333333333333,90.8333333333333,3.16666666666667,20.323333333333295,35.09,16.89,39.9,5,0,3,0
30,-0.0666666666666667,90.6666666666667,3.3333333333333295,20.29,35.09,16.89,39.9,5,0,3,0
30,-0.05,90.5,3.5,20.29,35.03,16.8233333333333,39.8266666666667,5,0,3,0
20,-0.0333333333333333,90.3333333333333,3.6666666666666705,20.29,35.03,16.79,39.9,5,0,3,0
50,-0.0166666666666667,90.1666666666667,3.8333333333333295,20.23,35.03,16.79,39.9,5,0,3,0
50,0.0,90.0,4.0,20.2,35.0,16.73,39.9,6,0,3,0
40,-0.0333333333333333,90.1666666666667,4.16666666666667,20.2,35.0,16.7225,39.925,6,0,3,0
50,-0.0666666666666667,90.3333333333333,4.3333333333333295,20.2,35.0,16.7,40.0,6,0,3,0
50,-0.1,90.5,4.5,20.2,35.0,16.7,40.06,6,0,3,0
50,-0.133333333333333,90.6666666666667,4.66666666666667,20.1666666666667,35.0,16.6333333333333,40.0,6,0,3,0
60,-0.166666666666667,90.8333333333333,4.8333333333333295,20.1,35.0,16.6,40.03,6,0,3,0
40,-0.2,91.0,5.0,20.1,35.0,16.6,40.03,7,0,3,0
90,-0.166666666666667,90.8333333333333,4.8333333333333295,20.1,35.1333333333333,16.5666666666667,40.09,7,0,3,0
40,-0.133333333333333,90.6666666666667,4.66666666666667,20.1,35.6566666666667,16.5,40.1633333333333,7,0,3,0
40,-0.1,90.5,4.5,20.1,35.93,16.5,40.36,7,0,3,0
30,-0.0666666666666667,90.3333333333333,4.3333333333333295,20.1,35.66,16.5,40.16666666666671,7,0,3,0
30,-0.0333333333333333,90.1666666666667,4.16666666666667,20.033333333333296,35.1933333333333,16.5,39.5266666666667,7,0,3,0
30,0.0,90.0,4.0,20.0,34.95,16.5,39.3266666666667,8,0,3,0
80,0.2,89.1666666666667,4.3333333333333295,20.0,34.76,16.5,39.06,8,0,3,0
380,0.4,88.3333333333333,4.66666666666667,20.0,34.6266666666667,16.5,38.933333333333294,8,0,3,0
310,0.6,87.5,5.0,20.0,34.86,16.5333333333333,38.8266666666667,8,0,3,0
410,0.8,86.6666666666667,5.3333333333333295,20.0,35.0,16.6,38.9,8,0,3,0
190,1.0,85.8333333333333,5.66666666666667,20.0,34.79,16.73,38.723333333333294,8,0,3,0
130,1.2,85.0,6.0,20.0,34.73,16.8566666666667,38.59,9,0,3,0
290,1.36666666666667,84.3333333333333,6.16666666666667,20.0,34.4666666666667,17.0966666666667,38.1333333333333,9,0,3,0
80,1.53333333333333,83.6666666666667,6.3333333333333295,20.0,34.4,17.6225,37.545,9,0,3,0
100,1.7,83.0,6.5,20.0,34.29,18.1933333333333,36.7266666666667,9,0,3,0
60,1.86666666666667,82.3333333333333,6.66666666666667,20.0,34.23,18.6966666666667,36.1,9,0,3,0
280,2.03333333333333,81.6666666666667,6.8333333333333295,20.0,34.2666666666667,19.0966666666667,35.6333333333333,9,0,3,0
740,2.2,81.0,7.0,20.0,33.6,19.066666666666695,33.4666666666667,10,0,3,0
860,2.4,80.0,6.66666666666667,20.0,32.73,19.3266666666667,33.2666666666667,10,0,3,0
490,2.6,79.0,6.3333333333333295,20.0,33.0633333333333,19.6966666666667,33.09,10,0,3,0
280,2.8,78.0,6.0,20.1,33.5966666666667,20.03,33.2233333333333,10,0,3,0
280,3.0,77.0,5.66666666666667,20.1,33.8633333333333,20.2633333333333,33.2,10,0,3,0
260,3.2,76.0,5.3333333333333295,20.2,34.1333333333333,20.463333333333296,33.1266666666667,10,0,3,0
250,3.4,75.0,5.0,20.26,34.4666666666667,20.73,33.09,11,0,3,0
220,3.4,75.5,5.16666666666667,20.29,34.645,20.79,33.1633333333333,11,0,3,0
110,3.4,76.0,5.3333333333333295,20.39,34.7,20.89,33.2,11,0,3,0
310,3.4,76.5,5.5,20.463333333333296,35.76,20.963333333333296,33.2,11,0,3,0
270,3.4,77.0,5.66666666666667,20.6,35.9566666666667,21.033333333333296,33.3,11,0,3,0
100,3.4,77.5,5.8333333333333295,20.6,36.76333333333329,21.033333333333296,33.56,11,0,3,0
70,3.4,78.0,6.0,20.6333333333333,37.56,21.0,33.9633333333333,12,0,3,0
60,3.65,76.5,6.0,20.7,37.893333333333295,21.0,34.3633333333333,12,0,3,0
60,3.9,75.0,6.0,20.79,38.4,21.033333333333296,34.89,12,0,3,0
50,4.15,73.5,6.0,20.8566666666667,38.4,21.05,35.2225,12,0,3,0
80,4.4,72.0,6.0,20.9266666666667,38.79,21.1,35.5266666666667,12,0,3,0
230,4.65,70.5,6.0,21.066666666666695,38.79,21.0,35.86,12,0,3,0
710,4.9,69.0,6.0,21.1333333333333,38.4666666666667,20.9266666666667,36.06,13,0,3,0
570,5.0,67.8333333333333,6.16666666666667,21.26,38.5266666666667,20.89,36.2666666666667,13,0,3,0
300,5.1,66.6666666666667,6.3333333333333295,21.4266666666667,38.4666666666667,20.89,36.4,13,0,3,0
230,5.2,65.5,6.5,21.566666666666695,38.1333333333333,20.79,36.223333333333294,13,0,3,0
240,5.3,64.3333333333333,6.66666666666667,21.533333333333296,37.05666666666671,20.79,35.6966666666667,13,0,3,0
220,5.4,63.16666666666671,6.8333333333333295,21.6,36.39,20.7,35.26,13,0,3,0
180,5.5,62.0,7.0,21.7,36.1333333333333,20.7,35.1266666666667,14,0,3,0
100,5.71666666666667,61.16666666666671,6.66666666666667,21.76,35.86,20.6666666666667,35.06,14,0,3,0
240,5.93333333333333,60.33333333333329,6.3333333333333295,21.9266666666667,35.6333333333333,20.6,34.9333333333333,14,0,3,0
690,6.15,59.5,6.0,21.9475,34.77,20.4666666666667,33.4233333333333,14,0,3,0
490,6.36666666666667,58.66666666666671,5.66666666666667,21.73,32.5266666666667,19.9266666666667,31.43,14,0,3,0
320,6.5833333333333295,57.83333333333329,5.3333333333333295,21.73,32.4933333333333,19.73,31.233333333333295,14,0,3,0
240,6.8,57.0,5.0,21.79,32.7666666666667,19.8566666666667,31.76,15,0,3,0
270,6.93333333333333,57.0,5.16666666666667,21.823333333333295,33.33,20.0,32.23,15,0,3,0
230,7.06666666666667,57.0,5.3333333333333295,21.89,33.7233333333333,20.066666666666695,32.43,15,0,3,0
220,7.2,57.0,5.5,21.9266666666667,34.03,20.033333333333296,32.4633333333333,15,0,3,0
190,7.3333333333333295,57.0,5.66666666666667,22.0,34.2233333333333,20.033333333333296,32.7233333333333,15,0,3,0
80,7.46666666666667,57.0,5.8333333333333295,22.033333333333296,34.23,20.1,33.1,15,0,3,0
240,7.599999999999999,57.0,6.0,22.1,34.43,20.1,33.36,16,0,3,0
460,7.65,56.66666666666671,6.0,22.1,34.6666666666667,20.1,33.56,16,0,3,0
590,7.7,56.33333333333329,6.0,22.1,34.86,20.1,33.9633333333333,16,0,3,0
550,7.75,56.0,6.0,22.1,34.76,20.1,34.09,16,0,3,0
560,7.8,55.66666666666671,6.0,22.1666666666667,34.7,20.0,34.23,16,0,3,0
350,7.849999999999999,55.33333333333329,6.0,22.2,34.6633333333333,20.0,34.29,16,0,3,0
250,7.9,55.0,6.0,22.2,34.53,20.0,34.29,17,0,3,0
210,7.76666666666667,55.83333333333329,5.66666666666667,22.2,34.2233333333333,20.0,34.29,17,0,3,0
150,7.633333333333329,56.66666666666671,5.3333333333333295,22.2,34.03,19.963333333333296,34.4333333333333,17,0,3,0
80,7.5,57.5,5.0,22.2,33.9333333333333,20.156666666666695,34.3,17,0,3,0
210,7.366666666666669,58.33333333333329,4.66666666666667,22.2,34.0475,20.823333333333295,33.0266666666667,17,0,3,0
580,7.233333333333332,59.16666666666671,4.3333333333333295,22.2,33.99,20.5566666666667,33.3,17,0,3,0
310,7.1,60.0,4.0,22.2,34.8266666666667,20.066666666666695,34.1966666666667,18,0,3,0
270,6.7,61.66666666666671,3.8333333333333295,22.2,35.1,19.86,35.13,18,0,3,0
250,6.3,63.33333333333329,3.6666666666666705,22.2,35.89,19.76,36.5666666666667,18,0,3,0
380,5.9,65.0,3.5,22.2,36.363333333333294,19.6333333333333,37.3,18,0,3,0
470,5.5,66.6666666666667,3.3333333333333295,22.2,37.03,19.6,38.293333333333294,18,0,3,0
290,5.1,68.3333333333333,3.16666666666667,22.2,37.6233333333333,19.533333333333296,39.033333333333296,18,0,3,0
80,4.7,70.0,3.0,22.36,39.6333333333333,19.5,40.54,19,0,3,0
90,4.7,69.1666666666667,3.0,22.566666666666695,40.4933333333333,19.5,42.5666666666667,19,0,3,0
100,4.7,68.3333333333333,3.0,22.7,40.09,19.5,42.5666666666667,19,0,3,0
100,4.7,67.5,3.0,22.7,39.83,19.533333333333296,42.2,19,0,3,0
110,4.7,66.6666666666667,3.0,22.6,39.16,19.6,42.0666666666667,19,0,3,0
110,4.7,65.8333333333333,3.0,22.6,38.69333333333329,19.7,41.723333333333294,19,0,3,0
140,4.7,65.0,3.0,22.6,38.2966666666667,19.76,41.33,20,0,3,0
110,4.45,65.8333333333333,2.8333333333333295,22.6666666666667,38.03,19.79,41.06,20,0,3,0
110,4.2,66.6666666666667,2.66666666666667,22.7,37.76,19.8566666666667,40.86,20,0,3,0
90,3.95,67.5,2.5,22.7,37.5666666666667,19.89,40.43,20,0,3,0
110,3.7,68.3333333333333,2.3333333333333295,22.73,37.223333333333294,19.963333333333296,40.09666666666671,20,0,3,0
90,3.45,69.1666666666667,2.16666666666667,22.79,37.03,20.0,39.7966666666667,20,0,3,0
100,3.2,70.0,2.0,22.79,36.8,20.0,39.53,21,0,3,0
120,3.16666666666667,70.1666666666667,2.16666666666667,22.79,36.5266666666667,20.0,39.33333333333329,21,0,3,0
110,3.13333333333333,70.3333333333333,2.3333333333333295,22.79,36.2666666666667,20.0,39.1266666666667,21,0,3,0
100,3.1,70.5,2.5,22.79,36.06,19.963333333333296,38.933333333333294,21,0,3,0
100,3.06666666666667,70.6666666666667,2.66666666666667,22.79,36.0,19.89,39.0,21,0,3,0
120,3.03333333333333,70.8333333333333,2.8333333333333295,22.7,36.0,19.8566666666667,39.09,21,0,3,0
110,3.0,71.0,3.0,22.7,36.0,19.79,39.09,22,0,3,0
90,2.86666666666667,71.1666666666667,2.8333333333333295,22.7,36.0,19.745,39.045,22,0,3,0
70,2.7333333333333294,71.3333333333333,2.66666666666667,22.6333333333333,35.9333333333333,19.6666666666667,38.933333333333294,22,0,3,0
60,2.6,71.5,2.5,22.6,35.9333333333333,19.6,39.06,22,0,3,0
70,2.4666666666666694,71.6666666666667,2.3333333333333295,22.6,36.0,19.566666666666695,39.2666666666667,22,0,3,0
60,2.3333333333333295,71.8333333333333,2.16666666666667,22.5,36.03,19.4266666666667,39.4,22,0,3,0
50,2.2,72.0,2.0,22.5,36.09,19.3566666666667,39.5666666666667,23,0,3,0
60,2.06666666666667,72.6666666666667,2.16666666666667,22.39,36.09,19.23,39.76,23,0,3,0
60,1.93333333333333,73.3333333333333,2.3333333333333295,22.39,36.09,19.2,40.03,23,0,3,0
60,1.8,74.0,2.5,22.3566666666667,36.2,19.066666666666695,39.963333333333296,23,0,3,0
70,1.66666666666667,74.6666666666667,2.66666666666667,22.29,36.2,19.0,40.09,23,0,3,0
70,1.53333333333333,75.3333333333333,2.8333333333333295,22.26,36.1633333333333,18.9266666666667,40.09,23,0,3,0
50,1.4,76.0,3.0,22.2,36.1633333333333,18.79,40.0666666666667,0,1,3,0
60,1.28333333333333,76.3333333333333,2.8333333333333295,22.1666666666667,36.1266666666667,18.73,40.2,0,1,3,0
40,1.16666666666667,76.6666666666667,2.66666666666667,22.1,36.1175,18.6666666666667,40.2,0,1,3,0
40,1.05,77.0,2.5,22.033333333333296,36.03,18.6,40.26,0,1,3,0
20,0.933333333333333,77.3333333333333,2.3333333333333295,22.0,36.0,18.566666666666695,40.5,0,1,3,0
30,0.8166666666666669,77.6666666666667,2.16666666666667,22.0,36.0,18.4266666666667,40.56,0,1,3,0
30,0.7,78.0,2.0,21.963333333333296,36.0,18.3566666666667,40.73,1,1,3,0
60,0.633333333333333,78.8333333333333,2.0,21.89,35.9333333333333,18.29,40.79,1,1,3,0
50,0.566666666666667,79.6666666666667,2.0,21.79,35.79,18.2,40.745,1,1,3,0
50,0.5,80.5,2.0,21.79,35.79,18.1666666666667,40.8266666666667,1,1,3,0
50,0.43333333333333296,81.3333333333333,2.0,21.76,35.79,18.1,40.9,1,1,3,0
50,0.366666666666667,82.1666666666667,2.0,21.7,35.79,18.0,40.79,1,1,3,0
40,0.3,83.0,2.0,21.6666666666667,35.76,17.9266666666667,40.73,2,1,3,0
